Article,Unit,Value
Άρθρο 35,##Διεύθυνση Φυσικής Αγωγής,"α) την εποπτεία και εφαρμογή των αναλυτικών και 
ωρολογίων προγραμμάτων σπουδών της Φυσικής Αγωγής και τον χειρισμό θεμάτων που ανακύπτουν από την 
εφαρμογή τους, σε συνεργασία με το ΙΕΠ και άλλους 
φορείς, β) τη σύνταξη προτάσεων σχετικών με: αα) την έκδοση νόμων και κανονιστικών ρυθμίσεων για θέματα της 
Φυσικής Αγωγής, ββ) τη συγκρότηση Επιτροπών, κατά 
περίπτωση, για τα αντικείμενα του μαθήματος της Φυσικής Αγωγής, γ) τη διοργάνωση ενδοσχολικών αθλητικών δραστηριοτήτων και τον έλεγχο του Ατομικού Δελτίου Υγείας 
Μαθητή (Α.Δ.Υ.Μ.) για συμμετοχή στις σχολικές αθλητικές δραστηριότητες, δ) την εποπτεία του Δημόσιου Πρότυπου Παιδικού Γυμναστηρίου Καισαριανής και του Εθνικού Γυμναστηρίου 
«Ο Ι. ΦΩΚΙΑΝΟΣ», ε) τον σχεδιασμό και την κατάρτιση προγραμμάτων 
αθλητικών δραστηριοτήτων σε συνεργασία με φορείς 
για τη σύνδεση σχολικού και εξωσχολικού αθλητισμού, στ) την καταγραφή στα σχολεία πρωτοβάθμιας και 
δευτεροβάθμιας εκπαίδευσης: αα) των αθλητικών εγκαταστάσεων και γυμναστηρίων και την ποιοτική και ποσοτική αναβάθμιση αυτών, σε συνεργασία με τους αρμόδιους φορείς, ββ) του αθλητικού υλικού για την κάλυψη 
των αναγκών των σχολείων, ζ) τη διενέργεια ερευνών, μετρήσεων, μελετών, καθώς 
και την επιστημονική τεκμηρίωση των αναγκών και των 
σύγχρονων απαιτήσεων της Φυσικής Αγωγής στην Πρωτοβάθμια και Δευτεροβάθμια Εκπαίδευση, σε συνεργασία με το ΙΕΠ, τις Σχολές Επιστήμης Φυσικής Αγωγής και 
Αθλητισμού (Σ.Ε.Φ.Α.Α.) και άλλους φορείς, η) τη διοργάνωση, εποπτεία ενημερωτικών εκδηλώσεων, ημερίδων, συνεδρίων και δράσεων για θέματα Φυσικής αγωγής, σε συνεργασία με φορείς εξωσχολικών 
αθλητικών δραστηριοτήτων, θ) την προώθηση θεμάτων ολυμπιακής παιδείας και 
τις μαθητικές παρελάσεις και εκδηλώσεις, ι) την οργάνωση και λειτουργία των Αθλητικών Ακαδημιών κατ’ εφαρμογή του άρθρου 41 του N# 4186/2013 (Α’ 193) και γενικότερα την αθλητική διευκόλυνση μαθητών αθλητών, ιδ) το χειρισμό κάθε άλλου συναφούς θέματος. α) τη διοργάνωση: αα) σχολικών αθλητικών αγώνων σε 
πανελλήνιο επίπεδο, καθώς και σε επίπεδο Διεύθυνσης 
και Περιφέρειας, ββ) σχολικών αθλητικών δραστηριοτήτων (π.χ. αθλοπαιδειές, ημερίδες, τουρνουά ΚΑ#), β) την εισήγηση για την εκπροσώπηση της Ελλάδας σε 
αθλητικούς αγώνες και δραστηριότητες, σε Ευρωπαϊκό 
ή Παγκόσμιο επίπεδο, δ) τη χορήγηση βεβαιώσεων σε μαθητές για τη διάκρισή τους σε Πανελλήνιους ή Παγκόσμιους Σχολικούς 
Αθλητικούς Αγώνες, για κάθε νόμιμη χρήση, ε) τη μελέτη, την επεξεργασία και την τήρηση στατιστικών στοιχείων αθλητικών δραστηριοτήτων, στ) τη διερεύνηση, την αξιολόγηση και την ανάδειξη 
μαθητών ταλαντούχων στον αθλητισμό, με τη χρήση 
ειδικών τεστ και μετρήσεων, ζ) τη διοικητική υποστήριξη, (π.χ. την κατάρτιση εισηγήσεων, αποφάσεων ή πράξεων για μετακινήσεις, χορηγίες, έγκριση δαπανών για τη διενέργεια σχολικών αγώνων ή δραστηριοτήτων ή για την προμήθεια αθλητικού υλικού η) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 36,##Διεύθυνση Υποστήριξης Εκπαιδευτικών Προγραμμάτων και Εκπαίδευσης,"α) την προώθηση των θεσμικών προσαρμογών που 
απαιτούνται για την υλοποίηση του εθνικού στρατηγικού 
σχεδιασμού της Εκπαίδευσης για το Περιβάλλον και την 
Αειφορία σε όλες τις σχολικές μονάδες Πρωτοβάθμιας και 
Δευτεροβάθμιας Εκπαίδευσης, β) τη ρύθμιση θεμάτων που αφορούν: αα) στον σχεδιασμό και την εφαρμογή των σχολικών δραστηριοτήτων 
στις σχολικές μονάδες πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης σχετικά με ζητήματα εκπαίδευσης για το 
περιβάλλον και την αειφορία, όπως η διαχείριση των φυσικών πόρων, η κλιματική αλλαγή και οι επιπτώσεις της 
στο φυσικό περιβάλλον και τις ανθρώπινες δραστηριότητες, τα ζητήματα αγροτικής και αστικής ανάπτυξης, τα 
παραγωγικά και καταναλωτικά πρότυπα, η πρόληψη και 
διαχείριση των αποβλήτων, η βελτίωση και αναμόρφωση 
του σχολικού χώρου, η διατήρηση της βιολογικής ποικιλότητας, η διατροφή και οι σχετιζόμενες παραγωγικές 
διαδικασίες, η αλληλεπίδραση περιβάλλοντος και υγείας, 
καθώς και κάθε άλλο συναφές θέμα, ββ) στη σύνταξη 
σχεδίων αποφάσεων για την ίδρυση και τη λειτουργία 
των Δικτύων σχολείων (Εθνικών, Περιφερειακών, Τοπικών) στο πλαίσιο της εκπαίδευσης για το περιβάλλον 
και την αειφορία, γγ) τα καθήκοντα και τις διαδικασίες 
στελέχωσης των Υπευθύνων για την υποστήριξη των 
προγραμμάτων και δράσεων της εκπαίδευσης για το 
περιβάλλον και την αειφορία στις διευθύνσεις πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης, καθώς και 
των Σχολικών Δραστηριοτήτων, γ) την τήρηση απολογιστικών στοιχείων: αα) των σχολικών προγραμμάτων εκπαίδευσης για το περιβάλλον 
και την αειφορία, ββ) των δράσεων των Υπευθύνων εκπαίδευσης για το περιβάλλον και την αειφορία, δ) τη σύνταξη εισηγήσεων σχετικά με τη διασύνδεση 
των στόχων της εκπαίδευσης για το περιβάλλον και την 
αειφορία με τα αναλυτικά προγράμματα σε συνεργασία 
με το ΙΕΠ, ε) τη σύνταξη σχεδίων αποφάσεων, εγκυκλίων και 
πράξεων για τα Κέντρα Περιβαλλοντικής Εκπαίδευσης 
(ΚΠΕ) που αφορούν: αα) στην ίδρυση και λειτουργία των 
ΚΠΕ, ββ) στη διασφάλιση της επιστημονικής επάρκειας και της ενσωμάτωσης όλων των εξελίξεων και των 
νεότερων κατευθύνσεων στο πεδίο της Εκπαίδευσης 
για το Περιβάλλον και την Αειφορία, γγ) στην έγκριση 
όλων των δράσεων των ΚΠΕ, δδ) στο συντονισμό και 
υποστήριξη των ΚΠΕ από Πληροφοριακά Συστήματα 
σε επίπεδο προγραμματισμού και απολογισμού, καθώς 
επίσης η δημιουργία και αξιοποίηση αποθετηρίου εκπαιδευτικού υλικού των ΚΠΕ για αναβάθμιση της ποιότητας 
και των δυνατοτήτων αξιοποίησης του από το σύνολο 
της εκπαιδευτικής κοινότητας, εε) στο σχεδιασμό θεσμικών προσαρμογών για τη λειτουργία και τη στελέχωση 
των ΚΠΕ, ζ) την προώθηση συνεργασιών με κυβερνητικούς και 
μη κυβερνητικούς φορείς για τον σχεδιασμό, την προώθηση, την υποστήριξη και την αξιολόγηση της εφαρμογής καινοτόμων εκπαιδευτικών προγραμμάτων και 
δράσεων στο πλαίσιο της Εκπαίδευσης για το Περιβάλλον και την Αειφορία, η) τη διοργάνωση ημερίδων και συνεδρίων σχετικών 
με θέματα Εκπαίδευσης για το Περιβάλλον και την Αειφορία, θ) την κατάρτιση εισηγήσεων για τον σχεδιασμό της 
επιμόρφωσης σε θέματα Εκπαίδευσης για το Περιβάλλον 
και την Αειφορία, ι) την αξιολόγηση όλων των θεσμών και των δομών 
της Εκπαίδευσης για το Περιβάλλον και την Αειφορία, ια) τον χειρισμό κάθε άλλου συναφούς θέματος. α) την προώθηση των θεσμικών προσαρμογών που 
απαιτούνται για την υλοποίηση του εθνικού στρατηγικού σχεδίου δράσης για την αγωγή και προαγωγή της 
υγείας σε όλες τις σχολικές μονάδες πρωτοβάθμιας και 
δευτεροβάθμιας εκπαίδευσης, β) τη σύνταξη σχεδίων αποφάσεων και εγκυκλίων που 
αφορούν: αα) στον σχεδιασμό και την εφαρμογή των 
προγραμμάτων πρόληψης και αντιμετώπισης των ζητημάτων που προάγουν τη σωματική και ψυχική υγεία 
των μαθητριών/μαθητών και των μελών της σχολικής 
κοινότητας στις σχολικές μονάδες πρωτοβάθμιας και 
δευτεροβάθμιας εκπαίδευσης και εντάσσονται στη 
θεματολογία της σχολικής αγωγής και προαγωγής της 
υγείας (π.χ. διατροφή και φυσική άσκηση, ανθρώπινα δικαιώματα/ δικαιώματα των παιδιών, ασφαλής χρήση διαδικτύου και νέων τεχνολογιών, βία κατά των παιδιών/ενδοσχολική βία και εκφοβισμός, αγωγή του ενεργού πολίτη (κοινωνικός αποκλεισμός, ρατσισμός/ξενοφοβία), 
σεξουαλική αγωγή/διαφυλικές σχέσεις, συμπεριφορές 
υψηλού κινδύνου στην εφηβεία (όπως χρήση ουσιών, τυχερά παιχνίδια, (αυτο)τραυματισμοί), κυκλοφοριακή 
αγωγή, πολιτική προστασία (διαχείριση έκτακτων καταστάσεων), ατυχήματα και ασφάλεια, πρώτες βοήθειες, 
εθελοντισμός, αγωγή του καταναλωτή και κάθε άλλο 
θέμα συναφές με τη δημόσια υγεία), ββ) στην ίδρυση 
και τη λειτουργία των δικτύων σχολείων (εθνικών, περιφερειακών, τοπικών) στο πλαίσιο της αγωγής και προαγωγής της υγείας, γ) τη σύνταξη σχεδίων αποφάσεων και εγκυκλίων 
για τα καθήκοντα και τις διαδικασίες στελέχωσης των 
Υπευθύνων για την υποστήριξη των προγραμμάτων και 
δράσεων της αγωγής και προαγωγής της υγείας στις διευθύνσεις πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης, καθώς και των Σχολικών Δραστηριοτήτων, δ) την τήρηση απολογιστικών στοιχείων: αα) των σχολικών προγραμμάτων σχολικής αγωγής και προαγωγής 
της υγείας, ββ) των δράσεων των Υπευθύνων σχολικής 
αγωγής και προαγωγής της υγείας, ε) τη σύνταξη εισηγήσεων σχετικά με τη διασύνδεση 
των στόχων της αγωγής και προαγωγής της υγείας με 
τα αναλυτικά προγράμματα, σε συνεργασία με το ΙΕΠ, στ) την προώθηση συνεργασιών με κυβερνητικούς και 
μη κυβερνητικούς φορείς για τον σχεδιασμό, την προώθηση, την υποστήριξη και την αξιολόγηση της εφαρμογής καινοτόμων εκπαιδευτικών προγραμμάτων και δράσεων στο πλαίσιο της αγωγής και προαγωγής της υγείας, ζ) τη σύνταξη σχεδίων αποφάσεων, πράξεων και 
εγκυκλίων που αφορούν: αα) στην εποπτεία και το συντονισμό των Συμβουλευτικών Σταθμών Νέων, ββ) τις 
διαδικασίες επιλογής και τα καθήκοντα των Υπεύθυνων, η) τη διοργάνωση ημερίδων και συνεδρίων σχετικών 
με θέματα σχολικής αγωγής και προαγωγής της υγείας, θ) την κατάρτιση εισηγήσεων για τον σχεδιασμό της 
επιμόρφωσης σε θέματα σχολικής αγωγής και προαγωγής της υγείας, ι) την αξιολόγηση όλων των θεσμών και των δομών της 
Σχολικής Αγωγής και Προαγωγής της Υγείας, ια) τον χειρισμό κάθε άλλου συναφούς θέματος. α) τη ρύθμιση θεμάτων που αφορούν: αα) στον σχεδιασμό και την εφαρμογή των σχολικών δραστηριοτήτων 
στις σχολικές μονάδες πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης που αφορούν σε ζητήματα πολιτιστικών θεμάτων, ββ) στα καθήκοντα και τις διαδικασίες 
στελέχωσης των Υπευθύνων για την υποστήριξη των 
προγραμμάτων και δράσεων πολιτιστικών θεμάτων στις 
διευθύνσεις πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης, καθώς και των Σχολικών Δραστηριοτήτων, β) την τήρηση απολογιστικών στοιχείων: αα) των σχολικών προγραμμάτων πολιτιστικών θεμάτων, ββ) των 
δράσεων των Υπευθύνων πολιτιστικών θεμάτων, γ) την εποπτεία και τον συντονισμό των Εργαστηριακών Κέντρων Φυσικών Επιστημών (ΕΚΦΕ), καθώς και τον 
ορισμό Υπευθύνων σε αυτά, δ) την εποπτεία και τον συντονισμό των Κέντρων Πληροφορικής και Νέων Τεχνολογιών (ΚΕΠΛΗΝΕΤ), καθώς 
και τον ορισμό Υπευθύνων σε αυτά, ε) την εποπτεία και τον συντονισμό των δομών του 
Κέντρου Συμβουλευτικής και Προσανατολισμού (ΚΕΣΥΠ) 
και των Γραφείων Σχολικού Επαγγελματικού Προσανατολισμού (ΓΡΑΣΕΠ), καθώς και τον χειρισμό θεμάτων επαγγελματικού προσανατολισμού, τη διενέργεια ερευνών 
για τις ανάγκες της αγοράς εργασίας, την παροχή εκπαιδευτικής και επαγγελματικής πληροφόρησης, στ) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 36,Τμήμα,"α) την παραγωγή ραδιοφωνικών, τηλεοπτικών και διαδικτυακών εκπαιδευτικών προγραμμάτων, β) τη διάδοση εκπαιδευτικών προγραμμάτων μέσω 
ραδιοτηλεοπτικών παρόχων ή υπηρεσιών του Διαδικτύου, γ) την ανάδειξη των καινοτόμων εκπαιδευτικών δράσεων του Υπουργείου, δ) τον σχεδιασμό, την ανάπτυξη και την εφαρμογή 
εκπαιδευτικών δράσεων και επιμορφωτικών προγραμμάτων με στόχο τον εγγραμματισμό στα Μέσα, την αξιοποίηση των Οπτικοακουστικών Μέσων και της Ψηφιακής 
Τεχνολογίας, ε) την τεκμηρίωση, τη μετεγγραφή και την παιδαγωγική αξιοποίηση οπτικοακουστικού αρχειακού υλικού 
του παρελθόντος, στ) την υλοποίηση ευρωπαϊκών και διεθνών προγραμμάτων στους τομείς των Οπτικοακουστικών Μέσων και 
της Ψηφιακής Τεχνολογίας, ζ) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 37,##Αυτοτελές Τμήμα Πρότυπων και Πειραματικών Σχολείων,"α) τη ρύθμιση θεμάτων που αφορούν : αα) στην οργάνωση και λειτουργία των πρότυπων πειραματικών σχολείων πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης,  ββ) στην ίδρυση, οργάνωση, προαγωγή, συγχώνευση, 
κατάργηση και μεταφορά έδρας πρότυπων πειραματικών σχολείων, γ) τη διοργάνωση συνεδρίων και ημερίδων για την 
επιμόρφωση του εκπαιδευτικού προσωπικού των σχολείων αυτών, δ) τη διατήρηση της τράπεζας θεμάτων για τις εισαγωγικές και προαγωγικές εξετάσεις των μαθητών των 
πρότυπων πειραματικών σχολείων, στ) την τοποθέτηση των μόνιμων εκπαιδευτικών που 
έχουν αξιολογηθεί για πλήρωση θέσεων με πενταετή θητεία καθώς και των επί θητεία στελέχων των πρότυπων 
πειραματικών σχολείων, ζ) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 39,Τμήμα,"α) την υλοποίηση των διορισμών μόνιμων εκπαιδευτικών και των προσλήψεων αναπληρωτών στα σχολεία 
της πρωτοβάθμιας εκπαίδευσης, β) τον χειρισμό κάθε άλλου συναφούς θέματος. α) την υλοποίηση των διορισμών μόνιμων εκπαιδευτικών και των προσλήψεων αναπληρωτών στα σχολεία 
δευτεροβάθμιας εκπαίδευσης, β) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 39,##Διεύθυνση Διορισμών,"α) τη σύνταξη των πράξεων που απαιτούνται για τη 
σύσταση των οργανικών θέσεων, β) τον προγραμματισμό και τη διενέργεια των προαπαιτούμενων διαδικασιών για τους διορισμούς και τις 
προσλήψεις στην πρωτοβάθμια και τη δευτεροβάθμια 
εκπαίδευση, γ) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 40,Τμήμα,"α) τη διενέργεια και την υλοποίηση των μεταθέσεων 
εκπαιδευτικών πρωτοβάθμιας εκπαίδευσης, β) τη διενέργεια και την υλοποίηση των αποσπάσεων 
εκπαιδευτικών πρωτοβάθμιας εκπαίδευσης, γ) τη διενέργεια και την υλοποίηση των μετατάξεων 
εκπαιδευτικών πρωτοβάθμιας εκπαίδευσης, δ) τον χειρισμό κάθε άλλου συναφούς θέματος. α) τη διενέργεια και την υλοποίηση των μεταθέσεων 
εκπαιδευτικών δευτεροβάθμιας εκπαίδευσης, β) τη διενέργεια και την υλοποίηση των αποσπάσεων 
εκπαιδευτικών δευτεροβάθμιας εκπαίδευσης με τη σύνταξη των σχετικών εγκυκλίων και πράξεων, γ) τη διενέργεια και την υλοποίηση των μετατάξεων 
εκπαιδευτικών δευτεροβάθμιας εκπαίδευσης με τη σύνταξη των σχετικών εγκυκλίων και πράξεων, δ) τον χειρισμό κάθε άλλου συναφούς θέματος. α) τις πειθαρχικές υποθέσεις του εκπαιδευτικού προσωπικού πρωτοβάθμιας και δευτεροβάθμιας εκπαίδευσης και ειδικότερα για την παρακολούθηση και την 
υλοποίηση των πειθαρχικών διαδικασιών, β) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 41,Τμήμα,"α) κάθε θέμα που αφορά στην υπηρεσιακή κατάσταση 
των δημόσιων εκπαιδευτικών της πρωτοβάθμιας εκπαίδευσης, β) την αξιολόγηση και την τήρηση μητρώου των εκπαιδευτικών της πρωτοβάθμιας εκπαίδευσης και την 
παρακολούθηση της βαθμολογικής και μισθολογικής 
εξέλιξής τους, γ) τη μονιμοποίηση των εκπαιδευτικών της πρωτοβάθμιας εκπαίδευσης,  δ) τις παραιτήσεις των εκπαιδευτικών της πρωτοβάθμιας εκπαίδευσης,  ε) τον χειρισμό κάθε άλλου συναφούς θέματος. α) κάθε θέμα που αφορά στην υπηρεσιακή κατάσταση των δημόσιων εκπαιδευτικών της δευτεροβάθμιας 
εκπαίδευσης, β) την αξιολόγηση και την τήρηση μητρώου των εκπαιδευτικών της δευτεροβάθμιας εκπαίδευσης και την 
παρακολούθηση της βαθμολογικής και μισθολογικής 
εξέλιξής τους, γ) τη μονιμοποίηση των εκπαιδευτικών της δευτεροβάθμιας εκπαίδευσης,  δ) τις παραιτήσεις των εκπαιδευτικών της δευτεροβάθμιας εκπαίδευσης,  ε) τον χειρισμό κάθε άλλου συναφούς θέματος. α) την εισαγωγική εκπαίδευση νεοδιόριστων εκπαιδευτικών, β) την κατάρτιση προγραμμάτων εκπαίδευσης και 
επιμόρφωσης,  γ) τον χειρισμό κάθε άλλου συναφούς θέματος. α) την επιλογή και τοποθέτηση των Περιφερειακών 
Διευθυντών Εκπαίδευσης, των Διευθυντών Εκπαίδευσης, 
των Διευθυντών των σχολικών μονάδων, των Σχολικών 
Συμβούλων και των Προϊσταμένων ΚΕ.Δ.Δ.Υ., β) τη συγκρότηση και λειτουργία των Κεντρικών 
Υπηρεσιακών Συμβουλίων Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης (Κ.Υ.Σ.Π.Ε. και Κ.Υ.Σ.Δ.Ε.), των 
Ανωτέρων Περιφερειακών Υπηρεσιακών Συμβουλίων Πρωτοβάθμιας και Δευτεροβάθμιας Εκπαίδευσης 
(Α.Π.Υ.Σ.Π.Ε. και Α.Π.Υ.Σ.Δ.Ε.) και των λοιπών συμβουλίων 
επιλογής των στελεχών εκπαίδευσης, γ) τη διαδικασία εκλογής των αιρετών του Κεντρικού 
Υπηρεσιακού Συμβουλίου Πρωτοβάθμιας Εκπαίδευσης 
(Κ.Υ.Σ.Π.Ε) και Δευτεροβάθμιας Εκπαίδευσης (Κ.Υ.Σ.Δ.Ε.), δ) την έκδοση αποφάσεων μετακίνησης των Περιφερειακών Διευθυντών Εκπαίδευσης, των μελών του 
Κεντρικού Υπηρεσιακού Συμβουλίου Πρωτοβάθμιας 
Εκπαίδευσης (Κ.Υ.Σ.Π.Ε.), των μελών του Κεντρικού 
Υπηρεσιακού Συμβουλίου Δευτεροβάθμιας Εκπαίδευσης (Κ.Υ.Σ.Δ.Ε.), και των μελών των λοιπών συμβουλίων 
επιλογής των στελεχών εκπαίδευσης, ε) όλα τα θέματα που αφορούν στην επιλογή των 
στελεχών εκπαίδευσης, σύμφωνα με τις ισχύουσες διατάξεις, στ) τον χειρισμό κάθε άλλου συναφούς θέματος."
Άρθρο 42,Αυτοτελές Τμήμα Ειδικού Εκπαιδευτικού Προσωπικού και Ειδικού Βοηθητικού Προσωπικού Αυτοτελές Τμήμα Ειδικού Εκπαιδευτικού Προσωπικού και Ειδικού Βοηθητικού Προσωπικού,"α) όλα τα θέματα υπηρεσιακής κατάστασης των μελών 
του Ε.Ε.Π. και του Ε.Β.Π. που υπηρετούν στις Σχολικές 
Μονάδες Ειδικής Αγωγής και Εκπαίδευσης (Σ.Μ.Ε.Α.Ε.), 
στα Κέντρα Διαφοροδιάγνωσης, Διάγνωσης και Υποστήριξης (Κ.Ε.Δ.Δ.Υ.) και στα σχολεία γενικής εκπαίδευσης, 
και ιδίως για το διορισμό μονίμων και την πρόσληψη 
αναπληρωτών, τις παραιτήσεις, μεταθέσεις, αποσπάσεις 
και μετατάξεις, τις πειθαρχικές υποθέσεις, β) κάθε θέμα που αφορά στο Κεντρικό Υπηρεσιακό 
Συμβούλιο Ειδικού Εκπαιδευτικού Προσωπικού (ΚΥΣΕΕΠ), γ) το χειρισμό κάθε άλλου συναφούς θέματος.
"
Άρθρο 44,Τμήμα,"α) την οργάνωση της ακαδημαϊκής, διοικητικής λειτουργίας των Α.Ε.Ι. (Πανεπιστημίων και ΤΕΙ), της ακαδημαϊκής τους διάρθρωσης, με την επεξεργασία, κατάρτιση 
και προώθηση των προβλεπόμενων από την κείμενη 
νομοθεσία κανονιστικών πράξεων, β) τη σύνταξη και προώθηση κανονιστικών ρυθμίσεων 
που αφορούν στην επαγγελματική κατοχύρωση πτυχιούχων ΑΕΙ (Πανεπιστημίων και ΤΕΙ), γ) τη λειτουργία των προγραμμάτων σπουδών πρώτου 
κύκλου, δ) την οργάνωση και τη λειτουργία των Ανώτατων Εκκλησιαστικών Ακαδημιών, ε) την οργάνωση και τη λειτουργία των Πανεπιστημιακών Νοσοκομείων, όσον αφορά στην ακαδημαϊκή 
τους λειτουργία, στ) την οργάνωση και τη λειτουργία της Ακαδημίας 
Αθηνών, του Ιδρύματος Ιατροβιολογικών Ερευνών Ακαδημίας Αθηνών (ΙΙΒΕΑΑ), του Διεπιστημονικού Οργανισμού Αναγνώρισης Τίτλων Ακαδημαϊκών και Πληροφόρησης (ΔΟΑΤΑΠ), του Ιδρύματος Κρατικών Υποτροφιών 
(ΙΚΥ) και των εποπτευόμενων φορέων των ΑΕΙ,
 ζ) την οργάνωση και τη λειτουργία της Αρχής Διασφάλισης Ποιότητας (ΑΔΙΠ), και του Εθνικού Συμβουλίου 
Εκπαίδευσης και Ανάπτυξης Ανθρώπινου Δυναμικού 
(Ε.Σ.Ε.Κ.Α.Α.Δ.), η) την παρακολούθηση και την εφαρμογή του θεσμικού πλαισίου για τα θέματα των προηγούμενων περιπτώσεων, θ) τον καθορισμό των θέσεων των εισακτέων στην 
τριτοβάθμια εκπαίδευση,  ι) τον χειρισμό κάθε άλλου συναφούς θέματος. α) στην έγκριση των προγραμμάτων μεταπτυχιακών 
σπουδών των ΑΕΙ, των κοινών προγραμμάτων που υλοποιούνται σε συνεργασία με αναγνωρισμένα ως ομοταγή 
ιδρύματα της αλλοδαπής, καθώς και για τα θέματα που 
αφορούν στην οργάνωση και λειτουργία του δευτέρου 
και τρίτου κύκλου σπουδών, β) στη μελέτη και την εισήγηση για την έκδοση απόφασης καθορισμού προτεραιοτήτων χρηματοδότησης 
των ανωτέρω προγραμμάτων , γ) στις μεταπτυχιακές σπουδές, δ) στη μελέτη και εισήγηση για την έκδοση απόφασης 
πρόσληψης μεταπτυχιακών φοιτητών και υποψηφίων 
διδακτόρων για την επικουρία των μελών ΔΕΠ, ε) στην εποπτεία των Ερευνητικών Πανεπιστημιακών 
Ινστιτούτων (Ε.Π.Ι.), του Κέντρου Ελληνικής Γλώσσας 
(Κ.Ε.Γ.), του Ιδρύματος Ιατροβιολογικών Ερευνών της 
Ακαδημίας Αθηνών (Ι.Ι.Β.Ε.Α.Α.) και των Κέντρων Τεχνολογικής Έρευνας (Κ.Τ.Ε.), στ) στη μελέτη και την προετοιμασία εισήγησης για την ενίσχυση συνεδρίων και άλλων 
ερευνητικών δραστηριοτήτων των ΑΕΙ, ζ) στη σύζευξη τριτοβάθμιας εκπαίδευσης με την έρευνα, την τεχνολογία και την καινοτομία, η) τον χειρισμό κάθε άλλου συναφούς θέματος. α) τη σύνταξη και προετοιμασία εισηγήσεων επί του 
επιχειρησιακού σχεδίου αναφορικά με φοιτητικά θέματα, β) την παρακολούθηση της εφαρμογής του θεσμικού 
πλαισίου των προγραμμάτων του πρώτου κύκλου σπουδών, γ) τη θεσμοθέτηση και την παρακολούθηση του θεσμικού πλαισίου παροχών και βοηθημάτων στους φοιτητές, δ) το θεσμικό πλαίσιο και τον έλεγχο της τήρησης των 
κείμενων διατάξεων για την επιλογή, την προμήθεια, 
τη διανομή και την κοστολόγηση διδακτικών βιβλίων 
στους φοιτητές των Ανωτάτων Εκπαιδευτικών Ιδρυμάτων (Α.Ε.Ι.) και των Ανωτάτων Εκκλησιαστικών Ακαδημιών (Α.Ε.Α.) και κάθε άλλη απαιτούμενη συναφή πράξη, ε) τη χορήγηση υποτροφιών στο πλαίσιο διμερών μορφωτικών συμφωνιών,  στ) τη χορήγηση υποτροφιών μέσω κληροδοτημάτων 
σε μαθητές και φοιτητές, η) τον καθορισμό θέσεων πρακτικής άσκησης φοιτητών Α.Ε.Ι. και το χειρισμό κάθε άλλου θέματος σχετικού 
με την πρακτική άσκηση, θ) την υποβολή προτάσεων για τη διαμόρφωση του 
θεσμικού πλαισίου των Μετεγγραφών και την εξέταση 
σχετικών αιτημάτων και αιτήσεων θεραπείας φοιτητών 
ΑΕΙ και ΑΕΑ, ι) τον χειρισμό κάθε άλλου συναφούς θέματος. α) την εκπροσώπηση σε Ευρωπαϊκούς και Διεθνείς 
Οργανισμούς, Ομάδες Εργασίας, Δίκτυα και Μη Κυβερνητικές Οργανώσεις για θέματα που σχετίζονται με την 
Ανώτατη Εκπαίδευση, β) την κατάρτιση, υποβολή, παρακολούθηση και διαχείριση σχεδίων που σχετίζονται με την Ανώτατη Εκπαίδευση και υποβάλλονται στο πλαίσιο προσκλήσεων 
από ευρωπαϊκούς οργανισμούς και τους φορείς τους, γ) τη διεξαγωγή ερευνών, όπου κρίνεται απαραίτητο, 
για τη συλλογή δεδομένων που αφορούν στην Ανώτατη 
Εκπαίδευση, σε συνεργασία με αρμόδιους φορείς και 
υπηρεσίες, δ) την εποπτεία των θεμάτων που αφορούν στο 
Ευρωπαϊκό Πανεπιστημιακό Ινστιτούτο Φλωρεντίας 
(Εuropean University Ιnstitute in Florence), ζ) τον χειρισμό κάθε άλλου συναφούς θέματος."
