Article,Unit,Value
Άρθρο 27,Αρμοδιότητες του Τμήματος Πιστοποίησης και Εθνικού Μητρώου Νομικών Προσώπων Κοινωνικής Προστασίας,"αα) Η εισήγηση για τον καθορισμό προϋποθέσεων 
εγγραφής και η διαχείριση του Εθνικού Μητρώου ιδιωτικών φορέων μη κερδοσκοπικού χαρακτήρα (Ν.Π.Ι.Δ.) 
που παρέχει υπηρεσίες κοινωνικής φροντίδας και εν 
γένει δραστηριοποιούνται στον τομέα της κοινωνικής 
στήριξης και προστασίας. ββ) Η εισήγηση για τον καθορισμό προϋποθέσεων και 
διαδικασιών και η έκδοση αποφάσεων αναγνώρισης ως 
ειδικώς πιστοποιημένων φορέων παροχής υπηρεσιών 
κοινωνικής φροντίδας μη κερδοσκοπικού χαρακτήρα. γγ) Η παρακολούθηση και επεξεργασία των τηρούμενων στο Εθνικό Μητρώο Ιδιωτικών Φορέων Κοινωνικής 
Φροντίδας στοιχείων. δδ) Η λήψη κατάλληλων προληπτικών μέτρων, ώστε 
να μην είναι δυνατή η παραβίαση των απορρήτου των 
στοιχείων του Εθνικού Μητρώου Ιδιωτικών Φορέων Κοινωνικής Φροντίδας. εε) Η διαχείριση Ενιαίου Συστήματος Πληρωμής Προνοιακών Επιδομάτων, ο έλεγχος και η εισήγηση πραγματοποίησης πληρωμών σε κεντρικό επίπεδο. στστ) Ο πρωτογενής έλεγχος βάσει των στοιχείων του 
Μητρώου για την αντιμετώπιση της παραβατικότητας 
στη χορήγηση παροχών.
ΚΕΦΑΛΑΙΟ Ε'
ΓΕΝΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΚΟΙΝΩΝΙΚΩΝ ΑΣΦΑΛΙΣΕΩΝ"
Άρθρο 29,Αρμοδιότητες του Τμήματος Ασφάλισης Μισθωτών Ιδιωτικού Τομέα,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στην κύρια ασφάλιση των μισθωτών του Ιδιωτικού Τομέα, όπως 
η υπαγωγή στην ασφάλιση, η προαιρετική ασφάλιση, η 
αναγνώριση χρόνων ασφάλισης, ββ) ο εντοπισμός ζητημάτων που προκύπτουν από 
την εφαρμογή της νομοθεσίας, η υποβολή προτάσεων 
για την επίλυση τους και η έκδοση οδηγιών για την ορθή 
και ενιαία εφαρμογή τους,  γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 29,Αρμοδιότητες του Τμήματος Ασφάλισης Ασφαλισμένων Δημοσίου,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στην κύρια ασφάλιση των προσώπων που, πριν τον N# 4387/2016 
(Α’ 85), υπάγονταν στο ασφαλιστικό καθεστώς του Δημοσίου ή σε άλλα ειδικά ασφαλιστικά καθεστώτα τακτικών 
υπαλλήλων Ν.Π.Δ.Δ. και πλέον υπάγονται στον ΕΦΚΑ, ββ) ο εντοπισμός ζητημάτων που προκύπτουν από 
την εφαρμογή της νομοθεσίας, η υποβολή προτάσεων 
για την επίλυσή τους και η έκδοση οδηγιών για την ορθή 
και ενιαία εφαρμογή τους, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 29,Αρμοδιότητες του Τμήματος Ασφάλισης,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στην 
κύρια ασφάλιση των μη μισθωτών, ββ) ο εντοπισμός ζητημάτων που προκύπτουν από 
την εφαρμογή της νομοθεσίας, η υποβολή προτάσεων 
για την επίλυση τους και η έκδοση οδηγιών για την ορθή 
και ενιαία εφαρμογή τους, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 29,Αρμοδιότητες του Τμήματος Εισφορών Ασφάλισης,"αα) Ο προσδιορισμός του ύψους των εισφορών, του 
τρόπου και των προθεσμιών υποβολής της Αναλυτικής 
Περιοδικής Δήλωσης, των προθεσμιών καταβολής εισφορών και της απόδοσης και είσπραξης των εισφορών 
κύριας ασφάλισης, ββ) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν θέματα 
εργαζομένων με ιδιομορφίες στην απασχόληση, αμοιβή 
ή τόπο εγκατάστασης, καθώς και των προσώπων που 
υπάγονταν στην ασφάλιση του πρώην ΝΑΤ, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 29,Αρμοδιότητες του Τμήματος Εισφορών Παράλληλης Ασφάλισης,"αα) Ο προσδιορισμός του ύψους των εισφορών, της 
βάσης υπολογισμού και του τρόπου απόδοσης και είσπραξης των εισφορών κύριας ασφάλισης σε περίπτωση 
παράλληλης - πολλαπλής ασφάλισης μισθωτών και μη 
μισθωτών, ο καθορισμός των υπόχρεων για την καταβολή και την απόδοσή τους, ββ) ο εντοπισμός ζητημάτων, η μελέτη, επεξεργασία, 
θέσπιση και επιμέλεια εφαρμογής μέτρων και δράσεων 
που αφορούν στην παράλληλη - πολλαπλή ασφάλιση, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 31,Τμήμα Στατιστικών Έρευνας και Τεκμηρίωσης,"3) α. Αρμοδιότητες του Τμήματος Σύνταξης Γήρατος 
είναι: αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στη σύνταξη λόγω γήρατος, ββ) ο εντοπισμός ζητημάτων που προκύπτουν από 
την εφαρμογή της νομοθεσίας, η υποβολή προτάσεων 
για την επίλυσή τους και η έκδοση οδηγιών για την ορθή 
και ενιαία εφαρμογή τους, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 31,Αρμοδιότητες του Τμήματος Σύνταξης Λόγω Θανάτου,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στη σύνταξη λόγω θανάτου, ββ) ο εντοπισμός ζητημάτων που προκύπτουν από 
την εφαρμογή της νομοθεσίας, η υποβολή προτάσεων 
για την επίλυση τους και η έκδοση οδηγιών για την ορθή 
και ενιαία εφαρμογή τους, γγ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς τη 
Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς και 
του Συμβουλίου της Επικρατείας."
Άρθρο 31,Αρμοδιότητες του Τμήματος Σύνταξης και Επιδομάτων Αναπηρίας,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων και δράσεων που αφορούν στη σύνταξη λόγω αναπηρίας, καθώς και στα επιδόματα λόγω 
αναπηρίας, ββ) η επανεξέταση και ενιαιοποίηση των υφιστάμενων 
διατάξεων και η υποβολή προτάσεων για τη θέσπιση 
νέων ενιαίων κανόνων για όλες τις συντάξεις και τα επιδόματα λόγω αναπηρίας, γγ) ο εντοπισμός ζητημάτων που προκύπτουν από την 
εφαρμογή της νομοθεσίας, η υποβολή προτάσεων για 
την επίλυση τους και η έκδοση οδηγιών για την ορθή και 
ενιαία εφαρμογή τους, δδ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς 
τη Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς 
και του Συμβουλίου της Επικρατείας."
Άρθρο 31,Αρμοδιότητες του Τμήματος Διαδοχικής Ασφάλισης,"αα) η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων που αφορούν στο θεσμό της διαδοχικής ασφάλισης στους ενταχθέντες στον ΕΦΚΑ φορείς κύριας ασφάλισης, καθώς και μεταξύ του ΕΦΚΑ και 
ασφαλιστικών οργανισμών, σε συνεργασία με τις Διευθύνσεις της Γενικής Διεύθυνσης Κοινωνικής Ασφάλισης, ββ) η παροχή οδηγιών και διευκρινίσεων σχετικά με 
την ισχύουσα νομοθεσία διαδοχικής ασφάλισης στους 
ανωτέρω φορείς και η ερμηνεία αυτής, γγ) η επίλυση αμφισβητήσεων που προκύπτουν από 
την εφαρμογή των διατάξεων της διαδοχικής ασφάλισης, δδ) η υποβολή εισηγήσεων προς το Συμβούλιο Κοινωνικής Ασφάλισης (ΣΚΑ), η σύνταξη ερωτημάτων προς 
τη Νομική Υπηρεσία, καθώς και αντικρούσεων, επί προσφυγών ενώπιον των Διοικητικών Δικαστηρίων, καθώς 
και του Συμβουλίου της Επικρατείας."
Άρθρο 31,Αρμοδιότητες του Τμήματος Στατιστικών Έρευνας και Τεκμηρίωσης,"αα) η καταγραφή και ανάλυση των βασικών τάσεων 
και προοπτικών και στατιστικών δεδομένων της κοινωνικής ασφάλισης στην Ελλάδα και η σύγκριση αυτών με 
τα άλλα κράτη μέλη της Ευρωπαϊκής Ένωσης (Ε.Ε.) για 
την ενίσχυση της αποτελεσματικότητας των κεντρικά 
σχεδιαζόμενων πολιτικών, ββ) η παροχή επιστημονικής υποστήριξης στη διαδικασία προετοιμασίας κειμένων πολιτικής για θέματα 
κοινωνικής ασφάλισης, γγ) η εκπόνηση μελετών για την αξιολόγηση πολιτικών 
κοινωνικής ασφάλισης που εφαρμόζει το Υπουργείο, δδ) η συμμετοχή, σε συνεργασία με τις αρμόδιες Διευθύνσεις, στην προετοιμασία και τήρηση των φακέλων 
της ελληνικής συμμετοχής στα Συμβούλια Υπουργών της 
Ε.Ε. για θέματα κοινωνικής ασφάλισης, εε) η διαχείριση και διάχυση της γνώσης και της τεχνογνωσίας σε θέματα κοινωνικής ασφάλισης μέσω της 
δημιουργίας ηλεκτρονικής βάσης τεκμηρίωσης μελετών, 
ερευνών και εκδόσεων, στστ) ο σχεδιασμός και η παρακολούθηση της εφαρμογής των προγραμμάτων οικονομικής προσαρμογής 
σε θέματα κοινωνικής ασφάλισης."
Άρθρο 32,Αρμοδιότητες του Τμήματος Εφαρμογής Κανονισμών Ευρωπαϊκής Ένωσης,"αα) Η συμμετοχή στις διαδικασίες ευρωπαϊκού συντονισμού των νομοθεσιών περί κοινωνικής ασφάλισης για 
την προστασία των δικαιωμάτων των διακινούμενων 
εργαζόμενων. ββ) Η συμμετοχή και εκπροσώπηση στο σύνολο των 
αρμοδίων για την κοινωνική ασφάλιση επιτροπών, ομάδων εργασίας, υπουργικών διασκέψεων, συνεδρίων και 
άλλων δραστηριοτήτων των κοινοτικών οργάνων στο 
πλαίσιο των συμβατικών υποχρεώσεων της χώρας μας 
ως κράτους - μέλους της Ευρωπαϊκής Ένωσης (Ε.Ε.) γγ) Η παρακολούθηση διαδικασιών και διαμόρφωση 
θέσεων για τη σύγκλιση (εναρμόνιση) των συστημάτων 
κοινωνικής ασφάλειας, η παρακολούθηση της εξέλιξης 
ευρωπαϊκού κεκτημένου και η διαμόρφωση των προϋποθέσεων αντίστοιχης ανάπτυξης της ελληνικής νομοθεσίας. δδ) Η ερμηνεία των διατάξεων των Ευρωπαϊκών Συνθηκών, Κανονισμών, Οδηγιών και Συστάσεων. εε) Η παρακολούθηση, συλλογή, μελέτη, συστηματοποίηση και καταχώριση της Νομολογίας του Δικαστηρίου Ε.Ε και η μέριμνα για την ορθή εφαρμογή της από 
τους ασφαλιστικούς φορείς. στστ) Η συνεργασία με Πανεπιστήμια, Ινστιτούτα και 
λοιπά ερευνητικά κέντρα, τα οποία παρακολουθούν, 
εδραιώνουν, ερευνούν, μελετούν και εξελίσσουν το ευρωπαϊκό, διεθνές και διακρατικό (διμερές και πολυμερές) 
κεκτημένο στον τομέα της κοινωνικής ασφάλειας. ζζ) Η παροχή οδηγιών και κατευθύνσεων προς τους 
ασφαλιστικούς φορείς της Ελλάδας (Ε.Φ.Κ.Α., Ε.Ο.Π.Υ.Υ, ΟΑΕΔ, Πανεπιστήμια, Υπουργείο Εθνικής Άμυνας, Υπουργείο Ναυτιλίας ΚΛΠ#.) για την εφαρμογή του ευρωπαϊκού 
κεκτημένου και παρακολούθηση της σχετικής πορείας. ηη) Η αποστολή απόψεων επί προδικαστικών ερωτημάτων για θέματα συντονισμού νομοθεσιών κοινωνικής 
ασφάλισης, τα οποία επιβάλλονται στο ΔΕΕ από τα εθνικά δικαστήρια. θθ) Απαντήσεις ερωτήσεων - αναφορών στη Βουλή σχετικά με θέματα εφαρμογής των Κανονισμών 
883/2004 (ΕΕ L166/30.4.2004, σ. 1 επ.) και 987/2009 (ΕΕ L 284/30.10.2009, σ. 1 επ.), όπως ισχύουν. ιι) Η πάσης φύσεως επικοινωνία, τόσο με τις υπηρεσίες 
της Ε.Ε., όσο και με τις αρμόδιες Αρχές και Οργανισμούς 
Σύνδεσης των άλλων κρατών - μελών. ιαια) Η συμμετοχή και εκπροσώπηση στο δίκτυο ΜΙSSΟC (Μutual Ιnformation System on Social Ρrotection) αμοιβαίας πληροφόρησης των κρατών μελών της Ε.Ε. για τα συστήματα κοινωνικής προστασίας. ιβιβ) Η μέριμνα για την εφαρμογή του παραρτήματος 
VΙΙΙ του Κανονισμού υπηρεσιακής κατάστασης των υπαλλήλων των Ευρωπαϊκών Κοινοτήτων (SΤΑΤUΤ) για τη μεταφορά συνταξιοδοτικών δικαιωμάτων από το ειδικό 
συνταξιοδοτικό σύστημα προς το εθνικό συνταξιοδοτικό 
σύστημα και το αντίστροφο. ιγιγ) Η παρακολούθηση της σύναψης και της εφαρμογής των Συμφωνιών Σύνδεσης της Ε.Ε. με τρίτες χώρες 
(συνδεδεμένες χώρες ή υπό προενταξιακό καθεστώς) 
και η μελέτη των επιπτώσεων τους στο εθνικό σύστημα 
κοινωνικής ασφάλισης. ιδιδ) Η μέριμνα για την διαπραγμάτευση, κατάρτιση 
και σύναψη διμερών συμφωνιών κοινωνικής ασφάλισης 
με ευρωπαϊκά κράτη - μέλη, εκτός Ε.Ε. για τη διατήρηση 
του ασφαλιστικού καθεστώτος προστασίας των διακινουμένων εργαζομένων, στο πλαίσιο των ευρωπαϊκών 
κανονισμών για το συντονισμό των συστημάτων κοινωνικής ασφάλισης. ιειε) Ο συντονισμός του σχεδιασμού και του χρονοδιαγράμματος υλοποίησης του έργου της Ευρωπαϊκής 
Επιτροπής ΕΕSSΙ (Εlectronic Εxchange of Social Security Ιnformation), το οποίο αφορά στην ηλεκτρονική ανταλλαγή δεδομένων κοινωνικής ασφάλισης μεταξύ των φορέων των κρατών - μελών και η παρακολούθηση της 
ανάπτυξης των εθνικών εφαρμογών συστημάτων και 
υποδομών, από τους εποπτευόμενους φορείς, σύμφωνα με τα οριζόμενα από τις διατάξεις των Ευρωπαϊκών 
Κανονισμών. ιστιστ) Η εφαρμογή της Διμερούς Συμφωνίας Διοικητικής Συνεργασίας Ελλάδας - Ελβετίας για την εφαρμογή του άρθρου 10 του Κανονισμού 1408/1971 (ΕΕ L 28/30.01.1997, σ. 1) ."
Άρθρο 32,Αρμοδιότητες του Τμήματος Διακρατικών Συμβάσεων Κοινωνικής Ασφάλισης και Σχέσεων,"αα) Η μελέτη, προπαρασκευή και κατάρτιση διμερών 
συμβάσεων κοινωνικής ασφάλειας, καθώς και η μέριμνα 
για την αναθεώρηση των Διμερών Διακρατικών Συμβάσεων Κοινωνικής Ασφάλειας, για την προστασία των κοινωνικοασφαλιστικών δικαιωμάτων των διακινούμενων 
εργαζόμενων σε χώρες εκτός Ε. Ε. ββ) Η συμμετοχή και εκπροσώπηση στις διαπραγματεύσεις για τη σύναψη Διμερών Συμβάσεων Κοινωνικής 
Ασφάλειας. γγ) Η μελέτη των ασφαλιστικών συστημάτων των 
αντισυμβαλλομένων χωρών και η παρακολούθηση της 
εξέλιξης της ασφαλιστικής νομοθεσίας τους. δδ) Η επικοινωνία της Γενικής Διεύθυνσης Κοινωνικής 
Ασφάλισης ως ""Αρμόδιας Αρχής"" με τις αρμόδιες αρχές 
των αντισυμβαλλομένων κρατών. εε) Η παρακολούθηση των δραστηριοτήτων των Διεθνών Οργανισμών (Συμβούλιο Ευρώπης, Διεθνές Γραφείο Εργασίας, Ο.Ο.Σ.Α., Ι.S.S.Α., Ε.Ι.S.S., Ο.Η.Ε., Μ.Κ.Ο. ΚΛΠ#.) σε θέματα κοινωνικής ασφάλισης. στστ) Η μελέτη, κύρωση και εφαρμογή των πολυμερών Συμβάσεων, Συστάσεων και Οδηγιών κοινωνικής 
ασφάλισης των Διεθνών Οργανισμών και η σύνταξη 
εκθέσεων ελέγχου εφαρμογής τους από τη χώρα μας. ζζ) Η επιμέλεια διοργάνωσης ενημερωτικών συναντήσεων, κλιμακίων των ανωτέρω Διεθνών Οργανισμών, 
καθώς και οποιαδήποτε άλλη απευθείας επικοινωνία με 
αυτούς, στον τομέα της κοινωνικής ασφάλειας."
Άρθρο 32,Αρμοδιότητες του Τμήματος Ασφάλισης και Παροχών Ασθένειας Αξιολόγησης Αναπηρίας και Ειδικών Θεμάτων,"αα) Η μελέτη, η επεξεργασία, η θέσπιση και η επιμέλεια 
εφαρμογής μέτρων, που αφορούν στην ασφαλιστική 
κάλυψη για παροχές ασθένειας σε είδος και σε χρήμα, 
καθώς και παροχές μητρότητας ασφαλισμένων σε όλους 
τους ασφαλιστικούς οργανισμούς, εντός και εκτός του 
Ενιαίου Φορέα Κοινωνικής Ασφάλισης (Ε.Φ.Κ.Α.) και 
ανέργων. Η συμπλήρωση ή τροποποίηση των Κανονισμών παροχών ασθένειας σε είδος και σε χρήμα των 
ασφαλιστικών οργανισμών που εντάχθηκαν στον ΕΦΚΑ, 
αλλά και αυτών που δεν εντάχθηκαν στον ΕΦΚΑ, με τους 
οποίους ρυθμίζονται το είδος, το ύψος, η έκταση και ο 
τρόπος χορήγησης των παροχών ασθένειας. ββ) Η θεσμική υποστήριξη και λειτουργία θεσμών νοσηλείας στο εξωτερικό ασθενών/ασφαλισμένων ασφαλιστικών οργανισμών. γγ) Ο προσδιορισμός του ύψους και του τρόπου είσπραξης των εισφορών υπέρ ασφάλισης ασθένειας και 
καθορισμός των υπόχρεων για την καταβολή και απόδοση τους στον Εθνικό Οργανισμό Παροχής Υπηρεσιών 
Υγείας (Ε.Ο.Π.Υ.Υ.) και στους οικείους Λογαριασμούς Παροχών σε Χρήμα, καθώς και η επιμέλεια μέτρων ειδικών 
προγραμμάτων. δδ) Η εποπτεία θεμάτων Συμπληρωματικής Ασφάλισης για παροχές ασθένειας (Ταμείο Ασθένειας Προσωπικού Εθνικού Τυπογραφείου). εε) Υποστήριξη της Ειδικής Επιστημονικής Επιτροπής 
και κατάρτιση, κατόπιν εισήγησης της Διεύθυνσης Ιατρικής Αξιολόγησης του Ε.Φ.Κ.Α., και γνώμης της Ειδικής 
Επιστημονικής Επιτροπής, υπουργικών αποφάσεων που 
αφορούν στην κατάρτιση και αναθεώρηση του Ενιαίου 
Πίνακα Προσδιορισμού Ποσοστού Αναπηρίας, στην κατάρτιση και αναθεώρηση των παθήσεων, για τις οποίες 
η διάρκεια αναπηρίας των ασφαλισμένων καθορίζεται 
επ' αόριστον, στον χαρακτηρισμό και στην αναθεώρηση, αποκλειστικά για τις ανάγκες του N# 2643/1998 (Α’ 220), των χρόνιων σωματικών ή πνευματικών ή ψυχικών 
παθήσεων ή βλαβών που ταυτόχρονα επιφέρουν περιορισμένες δυνατότητες για επαγγελματική απασχόληση, 
βάσει του Ενιαίου Πίνακα Προσδιορισμού Ποσοστού 
Αναπηρίας."
Άρθρο 32,Αρμοδιότητες του Τμήματος Προσυνταξιοδοτικών Παροχών και Λοιπών Παροχών,"αα) Η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων που αφορούν τις προσυνταξιοδοτικές και λοιπές παροχές των τραπεζοϋπαλλήλων και 
την αναπροσαρμογή τους μετά τη συμπλήρωση των 
προϋποθέσεων χορήγησης κύριας σύνταξης, που χορηγούνται από τον ΕΦΚΑ στους, μέχρι 31.12.1992, ασφαλισμένους και συνταξιούχους του πρώην ΕΤΑΤ και στους 
συνταξιούχους προσυνταξιοδοτικού καθεστώτος του 
πρώην ΕΤΕΑ (τ. ΕΤΕΑΜ). ββ) Ο καθορισμός του ημερήσιου τροφείου και η 
έγκριση αποδέσμευσης ποσών για τη φιλοξενία παιδιών 
ασφαλισμένων σε ιδιωτικές κατασκηνώσεις θερινής περιόδου των ασφαλισμένων των ασφαλιστικών οργανισμών, καθώς και θέματα προγραμμάτων παραθερισμού 
συνταξιούχων. γγ) Η εποπτεία, ο έλεγχος και η θέσπιση μέτρων για την 
υλοποίηση του προγράμματος «κατ' Οίκον Φροντίδας 
Συνταξιούχων». δδ) Η εποπτεία, θέσπιση, επιμέλεια εφαρμογής μέτρων 
και υλοποίησης της παροχής οικονομικής ενίσχυσης για 
την κάλυψη δαπανών νοσηλείας σε μονάδες χρόνιας 
φροντίδας ή αποθεραπείας κατ' οίκον. εε) Η μελέτη, επεξεργασία, θέσπιση και επιμέλεια 
εφαρμογής μέτρων που αφορούν στη χορήγηση επιδομάτων, βοηθημάτων ανεργίας και δώρων εορτών/
αδείας στα πρόσωπα που υπάγονται στον ΕΦΚΑ και δικαιούνται λήψης των ανωτέρω από τον ΕΦΚΑ σύμφωνα 
με τις ισχύουσες διατάξεις. στστ) Ο χειρισμός θεμάτων που αφορούν τον Αριθμό 
Μητρώου Κοινωνικής Ασφάλισης (Α.Μ.Κ.Α.).
ΚΕΦΑΛΑΙΟ ΣΤ' 
ΕΙΔΙΚΗ ΓΡΑΜΜΑΤΕΙΑ ΚΟΙΝΩΝΙΚΗΣ 
ΚΑΙ ΑΛΛΗΛΕΓΓΥΑΣ ΟΙΚΟΝΟΜΙΑΣ"
Άρθρο 33,Ειδική Γραμματεία Κοινωνικής και Αλληλέγγυας Οικονομίας,"α) Γραφείο Ειδικού Γραμματέα. β) Διεύθυνση Κοινωνικής και Αλληλέγγυας Οικονομίας
"
Άρθρο 34,Αρμοδιότητες του Τμήματος Πολιτικών,"αα) Η χάραξη και η εποπτεία υλοποίησης της Εθνικής 
Στρατηγικής για την Κοινωνική και Αλληλέγγυα Οικονομία, ως προς το συντονισμό, την ανάλυση κόστους 
ωφέλειας, την προτεραιοποίηση, την ωρίμανση των σχετικών δράσεων για την εφαρμογή και τη διασφάλιση της 
συνεκτικότητάς της. ββ) Η εκπόνηση και συνεχής προσαρμογή του θεσμικού κανονιστικού πλαισίου σε θέματα κοινωνικής και 
αλληλέγγυας οικονομίας. γγ) Η παρακολούθηση και αξιολόγηση της εφαρμογής 
των πολιτικών ανάπτυξης της κοινωνικής και αλληλέγγυας οικονομίας. δδ) Η επίλυση οριζόντιων θεμάτων διακυβέρνησης 
στα ως άνω θέματα, σε συνεργασία και κατόπιν κατάθεσης προτάσεων από και προς τα Υπουργεία και τους 
Φορείς του Δημοσίου, και η κατάθεση προτάσεων στους 
αρμόδιους Υπουργούς για τη βελτίωση και κωδικοποίηση της νομοθεσίας, καθώς και η προώθηση δράσεων 
απλούστευσης διαδικασιών. εε) Ο σχεδιασμός και υλοποίηση δράσεων προβολής 
της κοινωνικής οικονομίας σε εθνικό επίπεδο. στστ) Ο σχεδιασμός και η προώθηση εξειδικευμένων 
εκπαιδευτικών προγραμμάτων προς τους Φορείς Κοινωνικής και Αλληλέγγυας Οικονομίας και προς τη δημόσια 
διοίκηση."
Άρθρο 34,Αρμοδιότητες του Τμήματος Ανάπτυξης Διακρατικών Συνεργασιών και Δικτύωσης,"αα) Η παρακολούθηση των ευρωπαϊκών και διεθνών 
εξελίξεων που αφορούν την κοινωνική οικονομία, ο συντονισμός των κατά περίπτωση εμπλεκόμενων φορέων, 
προς το σκοπό της διαμόρφωσης των εθνικών θέσεων 
σε σχέση με το Στρατηγικό Σχέδιο για την Κοινωνική Οικονομία, καθώς και προς το σκοπό της υλοποίησης της 
στρατηγικής αυτής σε εθνικό επίπεδο. ββ) Η συμμετοχή σε Ευρωπαϊκούς και Διεθνείς Οργανισμούς που έχουν σχέση με τα αντικείμενα της αρμοδιότητας του Τμήματος. γγ) Η συνεργασία με διεθνείς οργανισμούς και όργανα ή/και υπηρεσίες της Ευρωπαϊκής Ένωσης ή άλλων 
κρατών για την εκπόνηση, ανάληψη, χρήση, υλοποίηση 
προγραμμάτων στρατηγικών σχεδίων για την κοινωνική 
οικονομία. δδ) Η συγκέντρωση καλών πρακτικών καινοτόμων 
έργων και δράσεων διεθνώς, τα οποία επικοινωνεί σε 
αρμόδια Υπουργεία και Φορείς του Δημοσίου, καθώς και 
σε Φορείς της Κοινωνικής και Αλληλέγγυας Οικονομίας. εε) Ο σχεδιασμός και η υλοποίηση δράσεων προβολής 
της κοινωνικής και αλληλέγγυας οικονομίας στην Ε. Ε. 
και διεθνώς. στστ) Η διασύνδεση με φορείς κοινωνικής και αλληλέγγυας οικονομίας του εξωτερικού με σκοπό την 
εκπόνηση πολιτικών και παραγωγή εργαλείων για την 
υποστήριξη και την ανάπτυξη διακρατικών συνεργασιών 
μεταξύ φορέων κοινωνικής οικονομίας. ζζ) Ο σχεδιασμός και προώθηση δράσεων για την 
ανάπτυξη δικτυώσεων των Φορέων Κοινωνικής και Αλληλέγγυας Οικονομίας."
